event,id,send_time,received_time,time_delta
DHT11DATA,6019bf7e-6e67-4bfd-854e-9149ed0d60ef,2019-10-25 09:41:16.419,2019-10-25 09:41:16.711031,0:00:00.292031
DHT11DATA,6019bf7e-6e67-4bfd-854e-9149ed0d60ef,2019-10-25 09:41:16.419,2019-10-25 09:41:16.713306,0:00:00.294306
DHT11DATA,c4f5b251-5c86-49a6-85f0-5c70b3dfab50,2019-10-25 09:41:21.536,2019-10-25 09:41:21.792164,0:00:00.256164
DHT11DATA,c4f5b251-5c86-49a6-85f0-5c70b3dfab50,2019-10-25 09:41:21.536,2019-10-25 09:41:21.795254,0:00:00.259254
DHT11DATA,5c2d128a-0384-44a0-bca1-d4f31230b146,2019-10-25 09:41:26.638,2019-10-25 09:41:26.901308,0:00:00.263308
DHT11DATA,5c2d128a-0384-44a0-bca1-d4f31230b146,2019-10-25 09:41:26.638,2019-10-25 09:41:26.907954,0:00:00.269954
DHT11DATA,0cfbcb2c-0aa6-4c5a-9e19-ebf671b58b10,2019-10-25 09:41:31.751,2019-10-25 09:41:32.009406,0:00:00.258406
DHT11DATA,0cfbcb2c-0aa6-4c5a-9e19-ebf671b58b10,2019-10-25 09:41:31.751,2019-10-25 09:41:32.012603,0:00:00.261603
DHT11DATA,f7a53d36-7c7b-4baf-8332-f3e46d3d5d0c,2019-10-25 09:41:36.855,2019-10-25 09:41:37.088662,0:00:00.233662
DHT11DATA,f7a53d36-7c7b-4baf-8332-f3e46d3d5d0c,2019-10-25 09:41:36.855,2019-10-25 09:41:37.091950,0:00:00.236950
DHT11DATA,cb775f50-99ca-4a29-8a72-4b699db250a0,2019-10-25 09:41:41.951,2019-10-25 09:41:42.282551,0:00:00.331551
DHT11DATA,cb775f50-99ca-4a29-8a72-4b699db250a0,2019-10-25 09:41:41.951,2019-10-25 09:41:42.288118,0:00:00.337118
DHT11DATA,5eadd18d-a9a7-4d59-82ec-3a7d10e0534d,2019-10-25 09:41:47.054,2019-10-25 09:41:47.313262,0:00:00.259262
DHT11DATA,5eadd18d-a9a7-4d59-82ec-3a7d10e0534d,2019-10-25 09:41:47.054,2019-10-25 09:41:47.331051,0:00:00.277051
DHT11DATA,e2aef3cd-2afb-43e1-b983-db88d3b8fd75,2019-10-25 09:41:52.165,2019-10-25 09:41:52.418983,0:00:00.253983
DHT11DATA,e2aef3cd-2afb-43e1-b983-db88d3b8fd75,2019-10-25 09:41:52.165,2019-10-25 09:41:52.421107,0:00:00.256107
DHT11DATA,b7ffdfe1-2add-4f41-a0d5-254fb25add16,2019-10-25 09:41:57.272,2019-10-25 09:41:57.529028,0:00:00.257028
DHT11DATA,b7ffdfe1-2add-4f41-a0d5-254fb25add16,2019-10-25 09:41:57.272,2019-10-25 09:41:57.529044,0:00:00.257044
DHT11DATA,73318c85-d245-436a-a116-0b40f7d8b3a7,2019-10-25 09:42:02.376,2019-10-25 09:42:02.646070,0:00:00.270070
DHT11DATA,73318c85-d245-436a-a116-0b40f7d8b3a7,2019-10-25 09:42:02.376,2019-10-25 09:42:02.648486,0:00:00.272486
DHT11DATA,d37fd99a-6cd9-457a-b94b-e0bb1d31c231,2019-10-25 09:42:07.469,2019-10-25 09:42:07.707487,0:00:00.238487
DHT11DATA,d37fd99a-6cd9-457a-b94b-e0bb1d31c231,2019-10-25 09:42:07.469,2019-10-25 09:42:07.709427,0:00:00.240427
DHT11DATA,ba33230a-a440-4102-90c0-712cb2506a82,2019-10-25 09:42:12.563,2019-10-25 09:42:12.817518,0:00:00.254518
DHT11DATA,ba33230a-a440-4102-90c0-712cb2506a82,2019-10-25 09:42:12.563,2019-10-25 09:42:12.819442,0:00:00.256442
DHT11DATA,11945b5f-a9a0-4c1a-a1dc-ff758e616579,2019-10-25 09:42:17.658,2019-10-25 09:42:17.896364,0:00:00.238364
DHT11DATA,11945b5f-a9a0-4c1a-a1dc-ff758e616579,2019-10-25 09:42:17.658,2019-10-25 09:42:17.897759,0:00:00.239759
DHT11DATA,07ed2502-9aa2-449a-b01c-9b634a4a39a9,2019-10-25 09:42:22.750,2019-10-25 09:42:22.989866,0:00:00.239866
DHT11DATA,07ed2502-9aa2-449a-b01c-9b634a4a39a9,2019-10-25 09:42:22.750,2019-10-25 09:42:22.993087,0:00:00.243087
DHT11DATA,ba497d1a-92e9-4359-b203-3e2c3c4f9569,2019-10-25 09:42:27.850,2019-10-25 09:42:28.113143,0:00:00.263143
DHT11DATA,ba497d1a-92e9-4359-b203-3e2c3c4f9569,2019-10-25 09:42:27.850,2019-10-25 09:42:28.113144,0:00:00.263144
DHT11DATA,b7a3e810-be40-448b-a24f-809668649467,2019-10-25 09:42:32.950,2019-10-25 09:42:33.209742,0:00:00.259742
DHT11DATA,b7a3e810-be40-448b-a24f-809668649467,2019-10-25 09:42:32.950,2019-10-25 09:42:33.209741,0:00:00.259741
DHT11DATA,4b490abe-2edb-4c24-8c6d-426e34824a76,2019-10-25 09:42:38.050,2019-10-25 09:42:38.796479,0:00:00.746479
DHT11DATA,4b490abe-2edb-4c24-8c6d-426e34824a76,2019-10-25 09:42:38.050,2019-10-25 09:42:38.953110,0:00:00.903110
DHT11DATA,080f932f-86db-4aa0-b832-2c8108f1c0e6,2019-10-25 09:42:43.148,2019-10-25 09:42:43.392282,0:00:00.244282
DHT11DATA,080f932f-86db-4aa0-b832-2c8108f1c0e6,2019-10-25 09:42:43.148,2019-10-25 09:42:43.392276,0:00:00.244276
DHT11DATA,ff32a2c8-0459-483e-b05f-1db5df5aba79,2019-10-25 09:42:48.246,2019-10-25 09:42:48.488265,0:00:00.242265
DHT11DATA,ff32a2c8-0459-483e-b05f-1db5df5aba79,2019-10-25 09:42:48.246,2019-10-25 09:42:48.493991,0:00:00.247991
DHT11DATA,c8ff8cb2-73f7-491e-9dff-775cba78e50b,2019-10-25 09:42:53.346,2019-10-25 09:42:53.593294,0:00:00.247294
DHT11DATA,ad360b76-37a1-4d2e-a368-3201399df854,2019-10-25 09:42:58.446,2019-10-25 09:42:58.738281,0:00:00.292281
DHT11DATA,cf1f1c93-88b4-403c-8387-f864bdb22e0a,2019-10-25 09:43:03.541,2019-10-25 09:43:03.833379,0:00:00.292379
DHT11DATA,f1bb46ef-90b0-4d16-b358-92ea2f097839,2019-10-25 09:43:08.635,2019-10-25 09:43:08.875119,0:00:00.240119
DHT11DATA,9920740b-3474-4491-8cb5-a50f7ea1e135,2019-10-25 09:43:13.730,2019-10-25 09:43:13.963198,0:00:00.233198
DHT11DATA,05b62570-7fd2-4c91-9c43-7e6612cb644a,2019-10-25 09:43:18.825,2019-10-25 09:43:19.074914,0:00:00.249914
DHT11DATA,05b62570-7fd2-4c91-9c43-7e6612cb644a,2019-10-25 09:43:18.825,2019-10-25 09:43:19.081439,0:00:00.256439
DHT11DATA,7e5de324-f176-41d5-a3b7-74a290c733e4,2019-10-25 09:43:23.920,2019-10-25 09:43:24.181188,0:00:00.261188
DHT11DATA,7e5de324-f176-41d5-a3b7-74a290c733e4,2019-10-25 09:43:23.920,2019-10-25 09:43:24.183309,0:00:00.263309
DHT11DATA,b4bf6281-91c2-465e-9157-63f1abeb601a,2019-10-25 09:43:29.015,2019-10-25 09:43:29.409579,0:00:00.394579
DHT11DATA,b4bf6281-91c2-465e-9157-63f1abeb601a,2019-10-25 09:43:29.015,2019-10-25 09:43:29.410464,0:00:00.395464
DHT11DATA,d3bc1255-2481-4aaf-859a-47ac52e9efac,2019-10-25 09:43:34.114,2019-10-25 09:43:34.612939,0:00:00.498939
DHT11DATA,d3bc1255-2481-4aaf-859a-47ac52e9efac,2019-10-25 09:43:34.114,2019-10-25 09:43:34.613134,0:00:00.499134
DHT11DATA,c6fdce5d-b86c-4d8e-8894-6a384b4b0b1f,2019-10-25 09:43:39.210,2019-10-25 09:43:39.486621,0:00:00.276621
DHT11DATA,c6fdce5d-b86c-4d8e-8894-6a384b4b0b1f,2019-10-25 09:43:39.210,2019-10-25 09:43:39.488701,0:00:00.278701
DHT11DATA,e1ab478a-0124-4b00-8d17-6117e6edbcaa,2019-10-25 09:43:44.309,2019-10-25 09:43:44.588014,0:00:00.279014
DHT11DATA,e1ab478a-0124-4b00-8d17-6117e6edbcaa,2019-10-25 09:43:44.309,2019-10-25 09:43:44.582936,0:00:00.273936
DHT11DATA,cb128fbe-38c8-4e20-ae06-7795086bf6b0,2019-10-25 09:43:49.410,2019-10-25 09:43:49.645971,0:00:00.235971
DHT11DATA,cb128fbe-38c8-4e20-ae06-7795086bf6b0,2019-10-25 09:43:49.410,2019-10-25 09:43:49.647647,0:00:00.237647
DHT11DATA,4b2974de-094f-4eaf-916b-623bc0255a91,2019-10-25 09:43:54.505,2019-10-25 09:43:54.749298,0:00:00.244298
DHT11DATA,4b2974de-094f-4eaf-916b-623bc0255a91,2019-10-25 09:43:54.505,2019-10-25 09:43:54.751357,0:00:00.246357
DHT11DATA,3dc8d293-fed3-448c-8e65-c1632846c1cb,2019-10-25 09:43:59.600,2019-10-25 09:43:59.872842,0:00:00.272842
DHT11DATA,2f4d545e-1ead-4647-a7db-d153c2232402,2019-10-25 09:44:04.698,2019-10-25 09:44:04.940878,0:00:00.242878
DHT11DATA,9dce0b6c-c177-4984-9940-c5df3db0349b,2019-10-25 09:44:09.795,2019-10-25 09:44:10.051063,0:00:00.256063
DHT11DATA,11a7a084-bab3-4ad5-a53a-9b903da552ff,2019-10-25 09:44:14.903,2019-10-25 09:44:15.158160,0:00:00.255160
DHT11DATA,aaa8699f-0de7-4eac-8fd6-8ea18db179dc,2019-10-25 09:44:19.994,2019-10-25 09:44:20.249322,0:00:00.255322
DHT11DATA,353d2d73-7a4e-4e8a-96ff-0bd4b20d7671,2019-10-25 09:44:25.090,2019-10-25 09:44:25.425828,0:00:00.335828
DHT11DATA,7c23b22c-36f3-4ce5-a457-1c4487736582,2019-10-25 09:44:30.184,2019-10-25 09:44:30.449255,0:00:00.265255
DHT11DATA,724c9f02-8650-402e-b0b8-bc77ae0ae11b,2019-10-25 09:44:35.284,2019-10-25 09:44:35.568514,0:00:00.284514
DHT11DATA,c2a4314f-c551-4478-8e21-8e95ef9cc37f,2019-10-25 09:44:40.382,2019-10-25 09:44:40.620457,0:00:00.238457
DHT11DATA,c2a4314f-c551-4478-8e21-8e95ef9cc37f,2019-10-25 09:44:40.382,2019-10-25 09:44:40.624423,0:00:00.242423
DHT11DATA,46ada727-4d51-4a8a-8638-234b7a67f0ea,2019-10-25 09:44:45.479,2019-10-25 09:44:45.743825,0:00:00.264825
DHT11DATA,46ada727-4d51-4a8a-8638-234b7a67f0ea,2019-10-25 09:44:45.479,2019-10-25 09:44:45.746687,0:00:00.267687
DHT11DATA,c7b3821a-7bd6-4818-a9de-2f2af74b7377,2019-10-25 09:44:50.577,2019-10-25 09:44:50.826803,0:00:00.249803
DHT11DATA,c7b3821a-7bd6-4818-a9de-2f2af74b7377,2019-10-25 09:44:50.577,2019-10-25 09:44:50.832084,0:00:00.255084
DHT11DATA,bf3b3ccc-d19a-4355-9265-7980cc5f374d,2019-10-25 09:44:55.677,2019-10-25 09:44:55.924976,0:00:00.247976
DHT11DATA,bf3b3ccc-d19a-4355-9265-7980cc5f374d,2019-10-25 09:44:55.677,2019-10-25 09:44:55.928092,0:00:00.251092
DHT11DATA,7d4aa11c-2831-4f63-9e7a-5b429944c842,2019-10-25 09:45:00.781,2019-10-25 09:45:01.026699,0:00:00.245699
DHT11DATA,7d4aa11c-2831-4f63-9e7a-5b429944c842,2019-10-25 09:45:00.781,2019-10-25 09:45:01.035289,0:00:00.254289
DHT11DATA,81f3a573-3108-4803-9cad-fc38ffa470fc,2019-10-25 09:45:05.881,2019-10-25 09:45:06.126016,0:00:00.245016
DHT11DATA,81f3a573-3108-4803-9cad-fc38ffa470fc,2019-10-25 09:45:05.881,2019-10-25 09:45:06.131246,0:00:00.250246
DHT11DATA,f3cd6b9b-1f2c-43eb-bdd8-bfcb1199a7f1,2019-10-25 09:45:10.976,2019-10-25 09:45:11.279700,0:00:00.303700
DHT11DATA,f3cd6b9b-1f2c-43eb-bdd8-bfcb1199a7f1,2019-10-25 09:45:10.976,2019-10-25 09:45:11.285070,0:00:00.309070
DHT11DATA,53fae0c0-1fcc-429d-8c37-13a35a29e2f1,2019-10-25 09:45:16.092,2019-10-25 09:45:16.346244,0:00:00.254244
DHT11DATA,53fae0c0-1fcc-429d-8c37-13a35a29e2f1,2019-10-25 09:45:16.092,2019-10-25 09:45:16.351103,0:00:00.259103
DHT11DATA,b65aac53-e19f-4b88-8acc-377d4ed26936,2019-10-25 09:45:21.190,2019-10-25 09:45:21.463939,0:00:00.273939
DHT11DATA,b65aac53-e19f-4b88-8acc-377d4ed26936,2019-10-25 09:45:21.190,2019-10-25 09:45:21.466950,0:00:00.276950
DHT11DATA,520a2a2f-508a-44b1-b67e-90c79c7a3222,2019-10-25 09:45:26.287,2019-10-25 09:45:26.573594,0:00:00.286594
DHT11DATA,520a2a2f-508a-44b1-b67e-90c79c7a3222,2019-10-25 09:45:26.287,2019-10-25 09:45:26.581057,0:00:00.294057
DHT11DATA,86345fd6-b8a7-4969-9ecc-c2c4f2907449,2019-10-25 09:45:31.388,2019-10-25 09:45:31.634991,0:00:00.246991
DHT11DATA,86345fd6-b8a7-4969-9ecc-c2c4f2907449,2019-10-25 09:45:31.388,2019-10-25 09:45:31.638807,0:00:00.250807
DHT11DATA,6ee3b294-02fc-45d9-8862-9f293e15649a,2019-10-25 09:45:36.486,2019-10-25 09:45:36.732247,0:00:00.246247
DHT11DATA,6ee3b294-02fc-45d9-8862-9f293e15649a,2019-10-25 09:45:36.486,2019-10-25 09:45:36.737171,0:00:00.251171
DHT11DATA,8161c87f-d99b-4ddc-b8ff-5851082715f0,2019-10-25 09:45:41.585,2019-10-25 09:45:41.836154,0:00:00.251154
DHT11DATA,f7b6cca0-337b-4310-b4f5-e1767402afff,2019-10-25 09:45:46.682,2019-10-25 09:45:46.962294,0:00:00.280294
DHT11DATA,a5311c54-1c0c-49d6-adf2-a6fdf371dbe5,2019-10-25 09:45:51.778,2019-10-25 09:45:52.034573,0:00:00.256573
DHT11DATA,422052e1-2632-4b82-aeeb-690cdd2ab6a4,2019-10-25 09:45:56.881,2019-10-25 09:45:57.126149,0:00:00.245149
DHT11DATA,c7e4c3ba-954c-48e0-9ecc-1b616083813c,2019-10-25 09:46:01.975,2019-10-25 09:46:02.244297,0:00:00.269297
DHT11DATA,22dce0f6-9e91-49ce-bbe4-e40c4f289748,2019-10-25 09:46:07.068,2019-10-25 09:46:07.313926,0:00:00.245926
DHT11DATA,d270b499-78af-4721-a644-f034debbcf7b,2019-10-25 09:46:12.164,2019-10-25 09:46:12.410629,0:00:00.246629
DHT11DATA,6de39c0a-ed1a-4a05-967a-50b8a530a8ff,2019-10-25 09:46:17.257,2019-10-25 09:46:17.504225,0:00:00.247225
DHT11DATA,0e4db8c9-f2a9-4239-8798-92ef2282d524,2019-10-25 09:46:22.350,2019-10-25 09:46:22.606196,0:00:00.256196
DHT11DATA,bd15ce31-2f23-48df-9d7a-2ccf8fa1c5ce,2019-10-25 09:46:27.443,2019-10-25 09:46:27.690943,0:00:00.247943
DHT11DATA,6a79a0ef-b89d-4b43-a2de-382e80c812f8,2019-10-25 09:46:37.631,2019-10-25 09:46:37.874701,0:00:00.243701
DHT11DATA,6a79a0ef-b89d-4b43-a2de-382e80c812f8,2019-10-25 09:46:37.631,2019-10-25 09:46:37.879784,0:00:00.248784
DHT11DATA,e40eff7e-0665-4a71-90bc-1decc08c7f15,2019-10-25 09:46:42.726,2019-10-25 09:46:43.002235,0:00:00.276235
DHT11DATA,e40eff7e-0665-4a71-90bc-1decc08c7f15,2019-10-25 09:46:42.726,2019-10-25 09:46:43.002515,0:00:00.276515
DHT11DATA,e25c9268-458e-4ea4-9412-0cb69cc79195,2019-10-25 09:46:47.827,2019-10-25 09:46:48.084971,0:00:00.257971
DHT11DATA,e25c9268-458e-4ea4-9412-0cb69cc79195,2019-10-25 09:46:47.827,2019-10-25 09:46:48.084949,0:00:00.257949
DHT11DATA,fa62af38-5746-4041-8c76-89c928ed02d8,2019-10-25 09:46:52.933,2019-10-25 09:46:53.195218,0:00:00.262218
DHT11DATA,fa62af38-5746-4041-8c76-89c928ed02d8,2019-10-25 09:46:52.933,2019-10-25 09:46:53.198181,0:00:00.265181
DHT11DATA,5b64bbce-13a9-42c0-9959-f64053f0a0a1,2019-10-25 09:46:58.030,2019-10-25 09:46:58.293913,0:00:00.263913
DHT11DATA,5b64bbce-13a9-42c0-9959-f64053f0a0a1,2019-10-25 09:46:58.030,2019-10-25 09:46:58.295294,0:00:00.265294
DHT11DATA,5abbe975-d6cf-4b5f-8c6f-f5a4b8ea4201,2019-10-25 09:47:03.134,2019-10-25 09:47:03.391624,0:00:00.257624
DHT11DATA,5abbe975-d6cf-4b5f-8c6f-f5a4b8ea4201,2019-10-25 09:47:03.134,2019-10-25 09:47:03.404341,0:00:00.270341
DHT11DATA,535e9f4f-ae6a-4a2f-9c06-9169bace8798,2019-10-25 09:47:08.230,2019-10-25 09:47:08.526540,0:00:00.296540
DHT11DATA,535e9f4f-ae6a-4a2f-9c06-9169bace8798,2019-10-25 09:47:08.230,2019-10-25 09:47:08.526540,0:00:00.296540
DHT11DATA,da908475-0968-4037-8114-ee5801fad49f,2019-10-25 09:47:13.325,2019-10-25 09:47:13.573670,0:00:00.248670
DHT11DATA,da908475-0968-4037-8114-ee5801fad49f,2019-10-25 09:47:13.325,2019-10-25 09:47:13.575776,0:00:00.250776
DHT11DATA,bdf2e39c-b94d-423f-b716-bd2b4c32193f,2019-10-25 09:47:18.419,2019-10-25 09:47:18.724855,0:00:00.305855
DHT11DATA,bdf2e39c-b94d-423f-b716-bd2b4c32193f,2019-10-25 09:47:18.419,2019-10-25 09:47:18.725341,0:00:00.306341
DHT11DATA,80529984-9283-46c2-88a6-5ad31e2e3151,2019-10-25 09:47:23.515,2019-10-25 09:47:23.773043,0:00:00.258043
DHT11DATA,80529984-9283-46c2-88a6-5ad31e2e3151,2019-10-25 09:47:23.515,2019-10-25 09:47:23.783717,0:00:00.268717
DHT11DATA,e391364c-6aea-41df-943d-64f95d266b4a,2019-10-25 09:47:28.610,2019-10-25 09:47:28.869420,0:00:00.259420
DHT11DATA,e391364c-6aea-41df-943d-64f95d266b4a,2019-10-25 09:47:28.610,2019-10-25 09:47:28.869579,0:00:00.259579
DHT11DATA,783a50f0-3838-40ab-b5c1-5511150d082b,2019-10-25 09:47:33.706,2019-10-25 09:47:33.953554,0:00:00.247554
DHT11DATA,783a50f0-3838-40ab-b5c1-5511150d082b,2019-10-25 09:47:33.706,2019-10-25 09:47:33.953556,0:00:00.247556
DHT11DATA,66f89453-f51c-42de-b14f-2f77113f3185,2019-10-25 09:47:38.805,2019-10-25 09:47:39.067651,0:00:00.262651
DHT11DATA,66f89453-f51c-42de-b14f-2f77113f3185,2019-10-25 09:47:38.805,2019-10-25 09:47:39.071304,0:00:00.266304
DHT11DATA,db8f620a-1159-48b1-b7c7-aa29b215cab6,2019-10-25 09:47:43.900,2019-10-25 09:47:44.146128,0:00:00.246128
DHT11DATA,b50007a7-2d2d-4a36-b7f2-68551eb8e500,2019-10-25 09:47:48.995,2019-10-25 09:47:49.254197,0:00:00.259197
DHT11DATA,09a8a3e8-bbe1-412a-ae20-db84d58600ee,2019-10-25 09:47:54.092,2019-10-25 09:47:54.350939,0:00:00.258939
DHT11DATA,55d0822f-8198-4cd4-a53d-47909684064f,2019-10-25 09:47:59.185,2019-10-25 09:47:59.450097,0:00:00.265097
DHT11DATA,3d5238fc-ff94-4c71-9146-17e3677410a5,2019-10-25 09:48:04.282,2019-10-25 09:48:04.530010,0:00:00.248010
DHT11DATA,43eb1bed-5498-4103-a21c-97880c1f6025,2019-10-25 09:48:09.375,2019-10-25 09:48:09.632076,0:00:00.257076
DHT11DATA,a2fc5ab0-6a02-4101-8737-1b1a9acffff1,2019-10-25 09:48:14.472,2019-10-25 09:48:14.732588,0:00:00.260588
DHT11DATA,7ed680d6-7db4-4cc5-890c-8eb9ac626ad1,2019-10-25 09:48:19.567,2019-10-25 09:48:19.835209,0:00:00.268209
DHT11DATA,6fa6b7a0-3b7c-4e03-8817-d3f0c68aa2c3,2019-10-25 09:48:24.661,2019-10-25 09:48:24.911032,0:00:00.250032
DHT11DATA,a51827fb-0175-4f4d-95d2-7db30ab27926,2019-10-25 09:48:29.754,2019-10-25 09:48:30.003816,0:00:00.249816
DHT11DATA,14d3e7c4-4f2e-4977-8aa3-3f01b4bc8614,2019-10-25 09:48:34.848,2019-10-25 09:48:35.096261,0:00:00.248261
DHT11DATA,9917cde8-947e-4f11-bc9e-a8aff4e7f312,2019-10-25 09:48:39.942,2019-10-25 09:48:40.278850,0:00:00.336850
DHT11DATA,723653a1-2a8d-4975-8f64-08d052dd3221,2019-10-25 09:48:45.040,2019-10-25 09:48:45.287375,0:00:00.247375
DHT11DATA,f7b9bb5b-b75d-4c59-bdf4-a8735f0c7422,2019-10-25 09:48:50.139,2019-10-25 09:48:50.406614,0:00:00.267614
DHT11DATA,2ca553a9-c105-430d-b6be-bb1f13a3c62d,2019-10-25 09:48:55.237,2019-10-25 09:48:55.502733,0:00:00.265733
DHT11DATA,db5b4111-2cd8-48c3-92be-144207341409,2019-10-25 09:49:00.329,2019-10-25 09:49:00.579200,0:00:00.250200
DHT11DATA,80a06925-a61b-4b98-9266-ed4d36f5a768,2019-10-25 09:49:05.422,2019-10-25 09:49:05.700878,0:00:00.278878
DHT11DATA,0999d25c-ee40-477d-bed9-21a715c96508,2019-10-25 09:49:10.518,2019-10-25 09:49:11.304946,0:00:00.786946
DHT11DATA,411a0c6e-53a1-4cb7-92f7-d8794b408310,2019-10-25 09:49:15.615,2019-10-25 09:49:15.865035,0:00:00.250035
DHT11DATA,8adedf96-dcf7-4e77-9c93-540eae23f4ac,2019-10-25 09:49:20.715,2019-10-25 09:49:20.971111,0:00:00.256111
DHT11DATA,f40bef51-54c4-4562-9af9-7c4f6c399157,2019-10-25 09:49:25.805,2019-10-25 09:49:26.064774,0:00:00.259774
DHT11DATA,f40bef51-54c4-4562-9af9-7c4f6c399157,2019-10-25 09:49:25.805,2019-10-25 09:49:26.064778,0:00:00.259778
DHT11DATA,8ec844a0-817a-4ff7-82fc-f387fac4964d,2019-10-25 09:49:30.899,2019-10-25 09:49:31.213395,0:00:00.314395
DHT11DATA,8ec844a0-817a-4ff7-82fc-f387fac4964d,2019-10-25 09:49:30.899,2019-10-25 09:49:31.227249,0:00:00.328249
DHT11DATA,8ec90ac9-f073-41b5-ac3a-337f3930c0f8,2019-10-25 09:49:36.001,2019-10-25 09:49:36.288673,0:00:00.287673
DHT11DATA,8ec90ac9-f073-41b5-ac3a-337f3930c0f8,2019-10-25 09:49:36.001,2019-10-25 09:49:36.291409,0:00:00.290409
DHT11DATA,570fc15b-751b-4ee3-9b76-672b151ac58b,2019-10-25 09:49:41.096,2019-10-25 09:49:41.394175,0:00:00.298175
DHT11DATA,570fc15b-751b-4ee3-9b76-672b151ac58b,2019-10-25 09:49:41.096,2019-10-25 09:49:41.395522,0:00:00.299522
DHT11DATA,762f396a-3a6d-447d-9dcd-24f5fbd7a895,2019-10-25 09:49:46.189,2019-10-25 09:49:46.532351,0:00:00.343351
DHT11DATA,762f396a-3a6d-447d-9dcd-24f5fbd7a895,2019-10-25 09:49:46.189,2019-10-25 09:49:46.532351,0:00:00.343351
DHT11DATA,0d0f2d02-952a-4e4d-a8c5-b68433307fcf,2019-10-25 09:49:51.297,2019-10-25 09:49:51.592317,0:00:00.295317
DHT11DATA,0d0f2d02-952a-4e4d-a8c5-b68433307fcf,2019-10-25 09:49:51.297,2019-10-25 09:49:51.594402,0:00:00.297402
DHT11DATA,0381fe56-2aaa-453d-905c-70690632f9a3,2019-10-25 09:49:56.391,2019-10-25 09:49:56.637585,0:00:00.246585
DHT11DATA,0381fe56-2aaa-453d-905c-70690632f9a3,2019-10-25 09:49:56.391,2019-10-25 09:49:56.638686,0:00:00.247686
DHT11DATA,81b48d7c-556a-4b64-87c3-52ffec1ca3a1,2019-10-25 09:50:01.490,2019-10-25 09:50:01.759263,0:00:00.269263
DHT11DATA,81b48d7c-556a-4b64-87c3-52ffec1ca3a1,2019-10-25 09:50:01.490,2019-10-25 09:50:02.302995,0:00:00.812995
DHT11DATA,f1d20f93-182e-4212-85f4-a1e575f8e6eb,2019-10-25 09:50:06.585,2019-10-25 09:50:06.837002,0:00:00.252002
DHT11DATA,f1d20f93-182e-4212-85f4-a1e575f8e6eb,2019-10-25 09:50:06.585,2019-10-25 09:50:06.836963,0:00:00.251963
DHT11DATA,06f1f4c9-172b-4be6-bfdb-76160ddd8c79,2019-10-25 09:50:11.680,2019-10-25 09:50:11.926782,0:00:00.246782
DHT11DATA,06f1f4c9-172b-4be6-bfdb-76160ddd8c79,2019-10-25 09:50:11.680,2019-10-25 09:50:11.929802,0:00:00.249802
DHT11DATA,5be8dc8a-14d9-4deb-a9ef-821c088c5efb,2019-10-25 09:50:16.775,2019-10-25 09:50:17.040275,0:00:00.265275
DHT11DATA,5be8dc8a-14d9-4deb-a9ef-821c088c5efb,2019-10-25 09:50:16.775,2019-10-25 09:50:17.040738,0:00:00.265738
DHT11DATA,091f177e-87a8-4c62-a1bc-eea4e075fe77,2019-10-25 09:50:21.876,2019-10-25 09:50:22.157990,0:00:00.281990
DHT11DATA,091f177e-87a8-4c62-a1bc-eea4e075fe77,2019-10-25 09:50:21.876,2019-10-25 09:50:22.157990,0:00:00.281990
DHT11DATA,219dd8ab-3ae4-4380-ba8b-d9c563b220e5,2019-10-25 09:50:26.972,2019-10-25 09:50:27.227424,0:00:00.255424
DHT11DATA,219dd8ab-3ae4-4380-ba8b-d9c563b220e5,2019-10-25 09:50:26.972,2019-10-25 09:50:27.230039,0:00:00.258039
DHT11DATA,48068b64-c30a-4dda-bc4b-cc9321a1aeff,2019-10-25 09:50:32.076,2019-10-25 09:50:32.382801,0:00:00.306801
DHT11DATA,48068b64-c30a-4dda-bc4b-cc9321a1aeff,2019-10-25 09:50:32.076,2019-10-25 09:50:32.382801,0:00:00.306801
DHT11DATA,23a7ed0b-4348-45ac-9f07-5d070119af0e,2019-10-25 09:50:37.171,2019-10-25 09:50:37.433243,0:00:00.262243
DHT11DATA,23a7ed0b-4348-45ac-9f07-5d070119af0e,2019-10-25 09:50:37.171,2019-10-25 09:50:37.434768,0:00:00.263768
DHT11DATA,8553e2fe-fad8-47e1-9c8e-0705dd00b8b6,2019-10-25 09:50:42.266,2019-10-25 09:50:42.513783,0:00:00.247783
DHT11DATA,8553e2fe-fad8-47e1-9c8e-0705dd00b8b6,2019-10-25 09:50:42.266,2019-10-25 09:50:42.518798,0:00:00.252798
DHT11DATA,fa3a8c24-c734-43b5-b2f2-ba4f3119cc71,2019-10-25 09:50:47.359,2019-10-25 09:50:47.616024,0:00:00.257024
DHT11DATA,fa3a8c24-c734-43b5-b2f2-ba4f3119cc71,2019-10-25 09:50:47.359,2019-10-25 09:50:47.616112,0:00:00.257112
DHT11DATA,fa5e9ca3-b30b-4a1f-9ef1-93db9a3455e6,2019-10-25 09:50:52.452,2019-10-25 09:50:52.696396,0:00:00.244396
DHT11DATA,fa5e9ca3-b30b-4a1f-9ef1-93db9a3455e6,2019-10-25 09:50:52.452,2019-10-25 09:50:52.698924,0:00:00.246924
DHT11DATA,85d2f338-7c50-46e6-b031-b8ac7941a8bc,2019-10-25 09:50:57.546,2019-10-25 09:50:57.816460,0:00:00.270460
DHT11DATA,85d2f338-7c50-46e6-b031-b8ac7941a8bc,2019-10-25 09:50:57.546,2019-10-25 09:50:57.818609,0:00:00.272609
